date,time,temp,hum
2021 10 16,18:16:10,29.8,89.8
2021 10 16,18:16:25,29.8,89.9
2021 10 16,18:16:46,29.8,89.9
2021 10 16,18:17:07,29.8,89.8
2021 10 16,18:17:22,29.8,89.8
2021 10 16,18:17:40,29.8,89.7
2021 10 16,18:17:56,29.8,89.7
2021 10 16,18:18:14,29.8,89.8
2021 10 16,18:18:29,29.8,89.8
2021 10 16,18:18:45,29.8,89.8
2021 10 16,18:19:03,29.8,89.8
2021 10 16,18:19:18,29.8,89.8
2021 10 16,18:19:34,29.8,89.8
2021 10 16,18:19:55,29.8,90
2021 10 16,18:20:13,29.8,89.8
2021 10 16,18:20:28,29.8,89.8
2021 10 16,18:20:44,29.8,89.8
2021 10 16,18:20:59,29.8,89.9
2021 10 16,18:21:15,29.8,89.9
2021 10 16,18:21:30,29.8,89.9
2021 10 16,18:21:48,29.8,89.9
2021 10 16,18:22:09,29.8,89.9
2021 10 16,18:22:25,29.8,89.9
2021 10 16,18:22:40,29.8,89.9
2021 10 16,18:22:56,29.8,89.8
2021 10 16,18:23:11,29.8,89.8
2021 10 16,18:23:27,29.8,89.8
2021 10 16,18:23:42,29.8,89.8
2021 10 16,18:24:00,29.8,89.7
2021 10 16,18:24:16,29.8,89.6
2021 10 16,18:24:31,29.8,89.5
2021 10 16,18:24:47,29.8,89.6
2021 10 16,18:25:02,29.8,89.4
2021 10 16,18:25:18,29.8,89.3
2021 10 16,18:25:34,29.8,89.5
2021 10 16,18:25:49,29.8,89.5
2021 10 16,18:26:15,29.8,89.6
2021 10 16,18:26:30,29.8,89.6
2021 10 16,18:26:46,29.8,89.6
2021 10 16,18:27:11,29.8,89.6
2021 10 16,18:27:40,29.8,89.5
2021 10 16,18:27:55,29.8,89.4
2021 10 16,18:28:11,29.8,89.4
2021 10 16,18:28:26,29.8,89.5
2021 10 16,18:28:42,29.8,89.5
2021 10 16,18:29:00,29.8,89.4
2021 10 16,18:29:15,29.8,89.5
2021 10 16,18:29:33,29.8,89.6
2021 10 16,18:29:54,29.8,89.6
2021 10 16,18:30:17,29.8,89.6
2021 10 16,18:30:33,29.8,89.6
2021 10 16,18:30:48,29.8,89.6
2021 10 16,18:31:16,29.8,89.7
2021 10 16,18:31:32,29.8,89.7
2021 10 16,18:31:48,29.8,89.7
2021 10 16,18:32:03,29.8,89.7
2021 10 16,18:32:24,29.8,89.7
2021 10 16,18:32:39,29.8,89.7
2021 10 16,18:32:55,29.8,89.7
2021 10 16,18:33:10,29.8,89.8
2021 10 16,18:33:26,29.8,89.9
2021 10 16,18:33:41,29.8,89.9
2021 10 16,18:33:57,29.8,90
2021 10 16,18:34:18,29.8,90
2021 10 16,18:34:33,29.8,89.9
2021 10 16,18:34:49,29.8,89.8
2021 10 16,18:35:04,29.8,89.8
2021 10 16,18:35:20,29.8,89.8
2021 10 16,18:35:35,29.8,89.8
2021 10 16,18:35:51,29.8,89.9
2021 10 16,18:36:06,29.8,89.9
2021 10 16,18:36:22,29.8,89.9
2021 10 16,18:36:40,29.8,89.9
2021 10 16,18:36:55,29.8,89.9
2021 10 16,18:37:11,29.8,89.9
2021 10 16,18:37:27,29.8,89.9
2021 10 16,18:37:42,29.8,90
2021 10 16,18:37:58,29.8,90
2021 10 16,18:38:13,29.8,90
2021 10 16,18:38:29,29.8,90
2021 10 16,18:38:44,29.8,89.9
2021 10 16,18:39:00,29.8,89.9
2021 10 16,18:39:15,29.8,89.9
2021 10 16,18:39:31,29.8,90
2021 10 16,18:39:46,29.8,90
2021 10 16,18:40:02,29.8,90
2021 10 16,18:40:17,29.8,90
2021 10 16,18:40:33,29.8,90
2021 10 16,18:40:51,29.8,90
2021 10 16,18:41:09,29.8,90
2021 10 16,18:41:25,29.8,90
2021 10 16,18:41:40,29.8,90
2021 10 16,18:41:56,29.8,90
2021 10 16,18:42:11,29.8,90
2021 10 16,18:42:27,29.8,90.1
2021 10 16,18:42:42,29.8,90
2021 10 16,18:42:58,29.8,90
2021 10 16,18:43:13,29.8,90
2021 10 16,18:43:29,29.8,90
2021 10 16,18:43:47,29.8,90
2021 10 16,18:44:05,29.8,90
2021 10 16,18:44:21,29.8,90
2021 10 16,18:44:36,29.8,90
2021 10 16,18:44:52,29.8,90
2021 10 16,18:45:07,29.8,90
2021 10 16,18:45:23,29.8,90
2021 10 16,18:45:38,29.8,90
2021 10 16,18:45:56,29.8,90
2021 10 16,18:46:12,29.8,90
2021 10 16,18:46:27,29.7,90
2021 10 16,18:46:43,29.8,90
2021 10 16,18:46:59,29.8,90
2021 10 16,18:47:14,29.8,90
2021 10 16,18:47:30,29.8,90
2021 10 16,18:47:45,29.8,90.1
2021 10 16,18:48:01,29.8,90.1
2021 10 16,18:48:19,29.8,90.1
2021 10 16,18:48:34,29.8,90.1
2021 10 16,18:48:50,29.8,90.1
2021 10 16,18:49:05,29.8,90.1
2021 10 16,18:49:23,29.8,90.1
2021 10 16,18:49:42,29.8,90.1
2021 10 16,18:49:57,29.8,90.1
2021 10 16,18:50:13,29.8,90.1
2021 10 16,18:50:28,29.8,90.1
2021 10 16,18:50:44,29.8,90.1
2021 10 16,18:50:59,29.8,90.1
2021 10 16,18:51:15,29.8,90.1
2021 10 16,18:51:30,29.8,90.2
2021 10 16,18:51:46,29.8,90.1
2021 10 16,18:52:01,29.8,90.1
2021 10 16,18:52:17,29.8,90.1
2021 10 16,18:52:32,29.8,90.1
2021 10 16,18:52:48,29.8,90.1
2021 10 16,18:53:04,29.8,90.1
2021 10 16,18:53:19,29.8,90.2
2021 10 16,18:53:35,29.8,90.2
2021 10 16,18:53:50,29.8,90.2
2021 10 16,18:54:06,29.8,90.2
2021 10 16,18:54:21,29.8,90.1
2021 10 16,18:54:37,29.8,90.1
2021 10 16,18:54:52,29.8,90.1
2021 10 16,18:55:08,29.8,90.1
2021 10 16,18:55:26,29.8,90.1
2021 10 16,18:55:41,29.8,90.1
2021 10 16,18:56:00,29.8,90.1
2021 10 16,18:56:15,29.8,90.1
2021 10 16,18:56:33,29.8,90.1
2021 10 16,18:56:49,29.8,90.1
2021 10 16,18:57:04,29.8,90.1
2021 10 16,18:57:20,29.8,90.1
2021 10 16,18:57:35,29.8,90.1
2021 10 16,18:57:51,29.8,90.1
2021 10 16,18:58:06,29.8,90.2
2021 10 16,18:58:22,29.8,90.2
2021 10 16,18:58:43,29.8,90.2
2021 10 16,18:58:58,29.8,90.2
2021 10 16,18:59:14,29.8,90.1
2021 10 16,18:59:29,29.8,90.1
2021 10 16,18:59:45,29.8,90.2
2021 10 16,19:00:05,29.8,90.2
2021 10 16,19:00:21,29.8,90.2
2021 10 16,19:00:36,29.8,90.1
2021 10 16,19:00:52,29.8,90.1
2021 10 16,19:01:10,29.8,90.1
2021 10 16,19:01:25,29.8,90.1
2021 10 16,19:01:41,29.8,90.1
2021 10 16,19:01:57,29.8,90.1
2021 10 16,19:02:12,29.8,90.2
2021 10 16,19:02:28,29.8,90.2
2021 10 16,19:02:43,29.8,90.2
2021 10 16,19:02:59,29.8,90.2
2021 10 16,19:03:14,29.8,90.2
2021 10 16,19:03:30,29.8,90.2
2021 10 16,19:03:45,29.8,90.2
2021 10 16,19:04:01,29.7,90.1
2021 10 16,19:04:16,29.8,90.2
2021 10 16,19:04:32,29.8,90.2
2021 10 16,19:04:47,29.8,90.2
2021 10 16,19:05:06,29.8,90.2
2021 10 16,19:05:21,29.7,90.1
2021 10 16,19:05:37,29.8,90.1
2021 10 16,19:05:52,29.8,90.1
2021 10 16,19:06:08,29.7,90.1
2021 10 16,19:06:23,29.8,90.1
2021 10 16,19:06:39,29.8,90.1
2021 10 16,19:06:57,29.8,90.1
2021 10 16,19:07:12,29.8,90.1
2021 10 16,19:07:28,29.8,90.1
2021 10 16,19:07:43,29.8,90.1
2021 10 16,19:07:59,29.8,90.1
2021 10 16,19:08:14,29.8,90
2021 10 16,19:08:30,29.8,90
2021 10 16,19:08:46,29.8,90
2021 10 16,19:09:01,29.8,90.1
2021 10 16,19:09:17,29.8,90
2021 10 16,19:09:32,29.8,90
2021 10 16,19:09:48,29.8,90
2021 10 16,19:10:03,29.8,90
2021 10 16,19:10:19,29.9,90
2021 10 16,19:10:34,29.8,89.9
2021 10 16,19:10:50,29.8,90
2021 10 16,19:11:05,29.8,89.9
2021 10 16,19:11:21,29.8,89.9
2021 10 16,19:11:36,29.9,90
2021 10 16,19:11:52,29.8,89.9
2021 10 16,19:12:08,29.8,89.9
2021 10 16,19:12:23,29.8,90
2021 10 16,19:12:39,29.8,89.9
2021 10 16,19:12:54,29.8,90
2021 10 16,19:13:10,29.8,90
2021 10 16,19:13:25,29.8,90
2021 10 16,19:13:41,29.8,90
2021 10 16,19:13:56,29.8,90
2021 10 16,19:14:12,29.8,90
2021 10 16,19:14:27,29.8,90
2021 10 16,19:14:43,29.8,90
2021 10 16,19:14:58,29.8,90
2021 10 16,19:15:14,29.8,90.1
2021 10 16,19:15:30,29.8,90
2021 10 16,19:15:45,29.8,90
2021 10 16,19:16:01,29.8,90
2021 10 16,19:16:16,29.8,90
2021 10 16,19:16:32,29.8,90
2021 10 16,19:16:50,29.8,90
2021 10 16,19:17:05,29.8,90
2021 10 16,19:17:23,29.8,90
2021 10 16,19:17:39,29.7,90
2021 10 16,19:17:54,29.8,90
2021 10 16,19:18:10,29.8,90.1
2021 10 16,19:18:28,29.8,90.1
2021 10 16,19:18:44,29.7,90
2021 10 16,19:18:59,29.8,90.1
2021 10 16,19:19:15,29.8,90.1
2021 10 16,19:19:30,29.8,90
2021 10 16,19:19:46,29.8,90.1
2021 10 16,19:20:01,29.8,90.1
2021 10 16,19:20:19,29.8,90.1
2021 10 16,19:20:35,29.7,90
2021 10 16,19:20:50,29.7,90
2021 10 16,19:21:06,29.7,90
2021 10 16,19:21:21,29.7,90
2021 10 16,19:21:37,29.7,90
2021 10 16,19:21:53,29.7,90.1
2021 10 16,19:22:08,29.7,90.1
2021 10 16,19:22:24,29.7,90.1
2021 10 16,19:22:42,29.7,90.1
2021 10 16,19:22:57,29.7,90.1
2021 10 16,19:23:13,29.7,90.1
2021 10 16,19:23:28,29.7,90.1
2021 10 16,19:23:46,29.7,90.1
2021 10 16,19:24:02,29.7,90.1
2021 10 16,19:24:20,29.7,90.1
2021 10 16,19:24:38,29.7,90.1
2021 10 16,19:24:54,29.7,90.1
2021 10 16,19:25:09,29.7,90.1
2021 10 16,19:25:25,29.7,90.1
2021 10 16,19:25:40,29.7,90.1
2021 10 16,19:25:56,29.7,90.1
2021 10 16,19:26:11,29.7,90.1
2021 10 16,19:26:27,29.7,90.1
2021 10 16,19:26:42,29.7,90.1
2021 10 16,19:26:58,29.7,90.2
2021 10 16,19:27:13,29.7,90.2
2021 10 16,19:27:29,29.7,90.2
2021 10 16,19:27:45,29.7,90.2
2021 10 16,19:28:00,29.7,90.2
2021 10 16,19:28:16,29.7,90.2
2021 10 16,19:28:31,29.7,90.2
2021 10 16,19:28:47,29.7,90.2
2021 10 16,19:29:02,29.7,90.2
2021 10 16,19:29:18,29.7,90.2
2021 10 16,19:29:33,29.7,90.2
2021 10 16,19:29:49,29.7,90.2
2021 10 16,19:30:04,29.7,90.2
2021 10 16,19:30:20,29.7,90.2
2021 10 16,19:30:35,29.7,90.2
2021 10 16,19:30:51,29.7,90.3
2021 10 16,19:31:07,29.7,90.2
2021 10 16,19:31:22,29.7,90.2
2021 10 16,19:31:38,29.7,90.2
2021 10 16,19:31:56,29.7,90.2
2021 10 16,19:32:11,29.7,90.2
2021 10 16,19:32:27,29.7,90.2
2021 10 16,19:32:42,29.7,90.2
2021 10 16,19:32:58,29.7,90.2
2021 10 16,19:33:13,29.7,90.2
2021 10 16,19:33:29,29.7,90.2
2021 10 16,19:33:44,29.7,90.2
2021 10 16,19:34:00,29.7,90.2
2021 10 16,19:34:16,29.7,90.1
2021 10 16,19:34:34,29.7,90.2
2021 10 16,19:34:49,29.7,90.2
2021 10 16,19:35:05,29.7,90.2
2021 10 16,19:35:20,29.7,90.1
2021 10 16,19:35:36,29.7,90.1
2021 10 16,19:35:54,29.7,90.1
2021 10 16,19:36:09,29.7,90.1
2021 10 16,19:36:25,29.7,90.1
2021 10 16,19:36:40,29.7,90.1
2021 10 16,19:36:56,29.7,90.1
2021 10 16,19:37:12,29.7,90.1
2021 10 16,19:37:27,29.7,90.1
2021 10 16,19:37:43,29.7,90.1
2021 10 16,19:37:58,29.7,90.1
2021 10 16,19:38:14,29.7,90.1
2021 10 16,19:38:32,29.7,90.1
2021 10 16,19:38:47,29.7,90.1
2021 10 16,19:39:03,29.7,90.1
2021 10 16,19:39:18,29.7,90.1
2021 10 16,19:39:34,29.7,90.1
2021 10 16,19:39:49,29.7,90.1
2021 10 16,19:40:05,29.7,90.1
2021 10 16,19:40:21,29.7,90.1
2021 10 16,19:40:36,29.7,90.1
2021 10 16,19:40:54,29.7,90.1
2021 10 16,19:41:10,29.7,90.1
2021 10 16,19:41:28,29.7,90.1
2021 10 16,19:41:46,29.7,90.1
2021 10 16,19:42:01,29.7,90.1
2021 10 16,19:42:17,29.7,90.1
2021 10 16,19:42:32,29.7,90.1
2021 10 16,19:42:48,29.7,90.1
2021 10 16,19:43:04,29.7,90.1
2021 10 16,19:43:19,29.7,90.1
2021 10 16,19:43:35,29.7,90.2
2021 10 16,19:43:50,29.7,90.2
2021 10 16,19:44:06,29.7,90.2
2021 10 16,19:44:21,29.7,90.2
2021 10 16,19:44:37,29.7,90.2
2021 10 16,19:44:52,29.7,90.2
2021 10 16,19:45:08,29.7,90.2
2021 10 16,19:45:23,29.7,90.2
2021 10 16,19:45:39,29.7,90.2
2021 10 16,19:45:54,29.7,90.2
2021 10 16,19:46:10,29.7,90.1
2021 10 16,19:46:26,29.7,90.1
2021 10 16,19:46:44,29.7,90.2
2021 10 16,19:46:59,29.7,90.1
2021 10 16,19:47:15,29.7,90.2
2021 10 16,19:47:30,29.7,90.2
2021 10 16,19:47:46,29.7,90.2
2021 10 16,19:48:04,29.7,90.2
2021 10 16,19:48:19,29.7,90.2
2021 10 16,19:48:37,29.7,90.2
2021 10 16,19:48:55,29.7,90.2
2021 10 16,19:49:11,29.7,90.1
2021 10 16,19:49:27,29.7,90.1
2021 10 16,19:49:42,29.7,90.1
2021 10 16,19:49:58,29.7,90.2
2021 10 16,19:50:13,29.7,90.2
2021 10 16,19:50:29,29.7,90.2
2021 10 16,19:50:44,29.7,90.2
2021 10 16,19:51:00,29.7,90.3
2021 10 16,19:51:15,29.7,90.2
2021 10 16,19:51:31,29.7,90.2
2021 10 16,19:51:46,29.7,90.2
2021 10 16,19:52:02,29.7,90.1
2021 10 16,19:52:18,29.7,90.1
2021 10 16,19:52:36,29.7,90.1
2021 10 16,19:52:51,29.7,90.1
2021 10 16,19:53:07,29.7,90.1
2021 10 16,19:53:22,29.7,90.1
2021 10 16,19:53:38,29.7,90.1
2021 10 16,19:53:53,29.7,90.1
2021 10 16,19:54:14,29.7,90.1
2021 10 16,19:54:29,29.7,90.1
2021 10 16,19:54:45,29.7,90.1
2021 10 16,19:55:00,29.8,90.2
2021 10 16,19:55:16,29.7,90.1
2021 10 16,19:55:34,29.7,90.1
2021 10 16,19:55:50,29.7,90.1
2021 10 16,19:56:05,29.8,90.1
2021 10 16,19:56:21,29.7,90.1
2021 10 16,19:56:36,29.8,90.1
2021 10 16,19:56:52,29.8,90.1
2021 10 16,19:57:07,26.6,90.2
2021 10 16,19:57:38,29.7,77.3
2021 10 16,19:57:54,29.7,90
2021 10 16,19:58:14,29.8,90.1
2021 10 16,19:58:42,29.8,90.1
2021 10 16,19:58:58,29.8,90.1
2021 10 16,19:59:13,29.8,90.1
2021 10 16,19:59:29,29.8,90.1
2021 10 16,19:59:45,29.8,90.1
2021 10 16,20:00:00,29.8,90
2021 10 16,20:00:16,29.8,90
2021 10 16,20:00:44,29.8,90
2021 10 16,20:00:59,29.8,90
2021 10 16,20:01:17,29.8,90
2021 10 16,20:01:33,29.8,90
2021 10 16,20:01:48,29.8,90
2021 10 16,20:02:22,29.8,90
2021 10 16,20:02:52,29.8,90
2021 10 16,20:03:21,29.8,90
2021 10 16,20:04:14,None,None
2021 10 16,20:04:32,29.9,90
2021 10 16,20:04:47,29.8,90
2021 10 16,20:05:15,29.8,90
2021 10 16,20:05:31,29.8,90
2021 10 16,20:05:46,29.9,90.1
2021 10 16,20:06:02,29.9,90.1
2021 10 16,20:06:17,29.8,90.1
2021 10 16,20:06:33,29.9,90.1
2021 10 16,20:07:19,29.8,90.1
2021 10 16,20:07:40,29.8,90.1
2021 10 16,20:07:58,29.8,90.1
2021 10 16,20:08:13,29.8,90.1
2021 10 16,20:08:49,29.8,90.1
2021 10 16,20:09:07,29.8,90.2
2021 10 16,20:09:22,29.8,90.2
2021 10 16,20:09:38,29.8,90.2
2021 10 16,20:09:54,29.8,90.2
2021 10 16,20:10:09,29.8,90.2
2021 10 16,20:10:25,29.7,90.2
2021 10 16,20:10:40,29.7,90.2
2021 10 16,20:10:58,29.7,90.2
2021 10 16,20:11:14,29.7,90.2
2021 10 16,20:11:29,29.7,90.2
2021 10 16,20:11:45,29.7,90.2
2021 10 16,20:12:00,29.7,90.2
2021 10 16,20:12:16,29.7,90.1
2021 10 16,20:12:31,29.6,90.2
2021 10 16,20:12:47,29.7,90.2
2021 10 16,20:13:03,29.7,90.2
2021 10 16,20:13:18,29.7,90.3
2021 10 16,20:13:34,29.7,90.3
2021 10 16,20:13:49,29.6,90.3
2021 10 16,20:14:05,29.6,90.1
2021 10 16,20:14:20,29.6,90
2021 10 16,20:14:36,29.6,90.1
2021 10 16,20:14:51,29.6,90.2
2021 10 16,20:15:07,29.6,90.2
2021 10 16,20:15:22,29.6,90.3
2021 10 16,20:15:38,29.6,90.3
2021 10 16,20:15:53,29.6,90.2
2021 10 16,20:16:12,29.6,90.3
2021 10 16,20:16:27,29.5,90.3
2021 10 16,20:16:43,29.6,90.4
2021 10 16,20:16:58,29.5,90.4
2021 10 16,20:17:14,29.6,90.4
2021 10 16,20:17:29,29.5,90.4
2021 10 16,20:17:45,29.5,90.4
2021 10 16,20:18:00,29.5,90.4
2021 10 16,20:18:16,29.5,90.4
2021 10 16,20:18:31,29.6,90.5
2021 10 16,20:18:49,29.6,90.5
2021 10 16,20:19:05,29.6,90.5
2021 10 16,20:19:21,29.5,90.4
2021 10 16,20:19:36,29.6,90.4
2021 10 16,20:19:52,29.5,90.3
2021 10 16,20:20:07,29.5,90.4
2021 10 16,20:20:23,29.5,90.4
2021 10 16,20:20:38,29.5,90.4
2021 10 16,20:20:54,29.5,90.5
2021 10 16,20:21:09,29.5,90.5
2021 10 16,20:21:25,29.5,90.5
2021 10 16,20:21:40,29.5,90.5
2021 10 16,20:21:56,29.5,90.5
2021 10 16,20:22:11,29.5,90.5
2021 10 16,20:22:27,29.5,90.5
2021 10 16,20:22:45,29.5,90.5
2021 10 16,20:23:01,29.5,90.5
2021 10 16,20:23:16,29.5,90.5
2021 10 16,20:23:32,29.5,90.5
2021 10 16,20:23:47,29.5,90.5
2021 10 16,20:24:03,29.5,90.5
2021 10 16,20:24:18,29.5,90.5
2021 10 16,20:24:34,29.5,90.6
2021 10 16,20:24:49,29.5,90.6
2021 10 16,20:25:05,29.5,90.6
2021 10 16,20:25:20,29.5,90.6
2021 10 16,20:25:36,29.5,90.6
2021 10 16,20:25:52,29.5,90.6
2021 10 16,20:26:07,29.6,90.6
2021 10 16,20:26:23,29.6,90.6
2021 10 16,20:26:38,29.6,90.6
2021 10 16,20:26:54,29.6,90.6
2021 10 16,20:27:09,29.6,90.6
2021 10 16,20:27:27,29.6,90.5
2021 10 16,20:27:43,29.6,90.5
2021 10 16,20:27:58,29.6,90.7
2021 10 16,20:28:14,29.7,90.6
2021 10 16,20:28:29,29.7,90.5
2021 10 16,20:28:45,29.7,90.5
2021 10 16,20:29:03,29.7,90.5
2021 10 16,20:29:19,29.7,90.5
2021 10 16,20:29:34,29.7,90.5
2021 10 16,20:29:50,29.7,90.4
2021 10 16,20:30:05,29.7,90.5
2021 10 16,20:30:21,29.7,90.4
2021 10 16,20:30:36,29.7,90.4
2021 10 16,20:30:52,29.7,90.4
2021 10 16,20:31:07,29.7,90.4
2021 10 16,20:31:23,29.7,90.4
2021 10 16,20:31:38,29.7,90.4
2021 10 16,20:31:54,29.7,90.4
2021 10 16,20:32:12,29.7,90.4
2021 10 16,20:32:28,29.7,90.4
2021 10 16,20:32:43,29.7,90.4
2021 10 16,20:32:59,29.7,90.5
2021 10 16,20:33:14,29.7,90.4
2021 10 16,20:33:30,29.7,90.5
2021 10 16,20:33:48,29.7,90.5
2021 10 16,20:34:03,29.7,90.5
2021 10 16,20:34:19,29.7,90.5
2021 10 16,20:34:34,29.7,90.5
2021 10 16,20:34:50,29.7,90.5
2021 10 16,20:35:06,29.6,90.5
2021 10 16,20:35:21,29.7,90.5
2021 10 16,20:35:37,29.7,90.5
2021 10 16,20:35:52,29.7,90.5
2021 10 16,20:36:10,29.7,90.5
2021 10 16,20:36:26,29.7,90.5
2021 10 16,20:36:41,29.7,90.5
2021 10 16,20:36:57,29.7,90.5
2021 10 16,20:37:12,29.7,90.5
2021 10 16,20:37:28,29.7,90.5
2021 10 16,20:37:43,29.7,90.5
2021 10 16,20:37:59,29.7,90.5
2021 10 16,20:38:15,29.7,90.5
2021 10 16,20:38:30,29.7,90.5
2021 10 16,20:38:48,29.7,90.6
2021 10 16,20:39:04,29.7,90.6
2021 10 16,20:39:19,29.7,90.6
2021 10 16,20:39:35,29.7,90.5
2021 10 16,20:39:50,29.7,90.5
2021 10 16,20:40:06,29.7,90.5
2021 10 16,20:40:24,29.7,90.5
2021 10 16,20:40:42,29.7,90.4
2021 10 16,20:40:57,29.7,90.4
2021 10 16,20:41:13,29.7,90.4
2021 10 16,20:41:29,29.7,90.4
2021 10 16,20:41:44,29.7,90.4
2021 10 16,20:42:00,29.7,90.5
2021 10 16,20:42:18,29.7,90.4
2021 10 16,20:42:36,29.7,90.4
2021 10 16,20:42:51,29.7,90.5
2021 10 16,20:43:07,29.7,90.4
2021 10 16,20:43:22,29.7,90.4
2021 10 16,20:43:38,29.7,90.4
2021 10 16,20:43:53,29.7,90.4
2021 10 16,20:44:09,29.7,90.4
2021 10 16,20:44:25,29.7,90.4
2021 10 16,20:44:40,29.7,90.4
2021 10 16,20:45:01,29.6,90.4
2021 10 16,20:45:16,29.6,90.4
2021 10 16,20:45:32,29.7,90.4
2021 10 16,20:45:47,29.7,90.4
2021 10 16,20:46:03,29.6,90.4
2021 10 16,20:46:18,29.6,90.4
2021 10 16,20:46:34,29.6,90.5
2021 10 16,20:46:49,29.6,90.5
2021 10 16,20:47:05,29.6,90.5
2021 10 16,20:47:21,29.6,90.5
2021 10 16,20:47:39,29.6,90.5
2021 10 16,20:47:54,29.6,90.5
2021 10 16,20:48:10,29.6,90.5
2021 10 16,20:48:25,29.6,90.5
2021 10 16,20:48:41,29.6,90.5
2021 10 16,20:48:56,29.6,90.6
2021 10 16,20:49:12,29.6,90.7
2021 10 16,20:49:30,29.6,90.6
2021 10 16,20:49:45,29.6,90.6
2021 10 16,20:50:01,29.6,90.6
2021 10 16,20:50:16,29.6,90.6
2021 10 16,20:50:32,29.6,90.6
2021 10 16,20:50:48,29.6,90.6
2021 10 16,20:51:03,29.6,90.6
2021 10 16,20:51:21,29.6,90.5
2021 10 16,20:51:39,29.6,90.5
2021 10 16,20:51:55,29.6,90.5
2021 10 16,20:52:10,29.6,90.4
2021 10 16,20:52:26,29.6,90.4
2021 10 16,20:52:41,29.6,90.5
2021 10 16,20:52:57,29.6,90.5
2021 10 16,20:53:12,29.6,90.4
2021 10 16,20:53:28,29.6,90.4
2021 10 16,20:53:44,29.6,90.4
2021 10 16,20:53:59,29.6,90.4
2021 10 16,20:54:15,29.6,90.5
2021 10 16,20:54:30,29.6,90.5
2021 10 16,20:54:46,29.6,90.4
2021 10 16,20:55:01,29.7,90.5
2021 10 16,20:55:17,29.7,90.5
2021 10 16,20:55:32,29.7,90.5
2021 10 16,20:55:48,29.7,90.5
2021 10 16,20:56:06,29.7,90.5
2021 10 16,20:56:21,29.7,90.5
2021 10 16,20:56:37,29.7,90.5
2021 10 16,20:56:53,29.7,90.5
2021 10 16,20:57:08,29.7,90.5
2021 10 16,20:57:26,29.7,90.5
2021 10 16,20:57:44,29.7,90.5
2021 10 16,20:58:00,29.7,90.5
2021 10 16,20:58:15,29.7,90.4
2021 10 16,20:58:31,29.7,90.4
2021 10 16,20:58:46,29.7,90.4
2021 10 16,20:59:02,29.7,90.4
2021 10 16,20:59:17,29.7,90.4
2021 10 16,20:59:33,29.7,90.5
2021 10 16,20:59:48,29.7,90.5
2021 10 16,21:00:04,29.7,90.5
2021 10 16,21:00:20,29.7,90.4
2021 10 16,21:00:35,29.7,90.5
2021 10 16,21:00:51,29.7,90.5
2021 10 16,21:01:06,29.7,90.5
2021 10 16,21:01:22,29.7,90.5
2021 10 16,21:01:37,29.7,90.5
2021 10 16,21:01:53,29.7,90.5
2021 10 16,21:02:08,29.6,90.5
2021 10 16,21:02:24,29.6,90.5
2021 10 16,21:02:42,29.6,90.5
2021 10 16,21:02:57,29.7,90.5
2021 10 16,21:03:13,29.6,90.5
2021 10 16,21:03:29,29.6,90.5
2021 10 16,21:03:44,29.7,90.5
2021 10 16,21:04:00,29.7,90.5
2021 10 16,21:04:15,29.6,90.5
2021 10 16,21:04:31,29.7,90.5
2021 10 16,21:04:49,29.6,90.5
2021 10 16,21:05:04,29.6,90.5
2021 10 16,21:05:20,29.6,90.5
2021 10 16,21:05:35,29.6,90.5
2021 10 16,21:05:51,29.6,90.5
2021 10 16,21:06:06,29.6,90.5
2021 10 16,21:06:22,29.6,90.5
2021 10 16,21:06:38,29.6,90.5
2021 10 16,21:06:53,29.6,90.5
2021 10 16,21:07:09,29.6,90.5
2021 10 16,21:07:24,29.6,90.6
2021 10 16,21:07:40,29.7,90.6
2021 10 16,21:07:58,29.7,90.6
2021 10 16,21:08:13,29.6,90.5
2021 10 16,21:08:36,29.6,90.5
2021 10 16,21:08:52,29.6,90.5
2021 10 16,21:09:07,29.6,90.5
2021 10 16,21:09:23,29.6,90.5
2021 10 16,21:09:39,29.7,90.5
2021 10 16,21:09:54,29.6,90.5
2021 10 16,21:10:12,29.6,90.5
2021 10 16,21:10:30,29.6,90.5
2021 10 16,21:10:46,29.6,90.5
2021 10 16,21:11:01,29.6,90.5
2021 10 16,21:11:19,29.6,90.5
2021 10 16,21:11:35,29.6,90.5
2021 10 16,21:11:53,29.6,90.5
2021 10 16,21:12:08,29.6,90.5
2021 10 16,21:12:24,29.6,90.4
2021 10 16,21:12:40,29.6,90.4
2021 10 16,21:12:55,29.6,90.3
2021 10 16,21:13:11,29.6,90.3
2021 10 16,21:13:26,29.6,90.3
2021 10 16,21:13:42,29.6,90.3
2021 10 16,21:13:57,29.6,90.3
2021 10 16,21:14:13,29.6,90.3
2021 10 16,21:14:28,29.5,90.3
2021 10 16,21:14:44,29.5,90.3
2021 10 16,21:14:59,29.5,90.3
2021 10 16,21:15:15,29.5,90.3
2021 10 16,21:15:30,29.5,90.4
2021 10 16,21:15:46,29.5,90.5
2021 10 16,21:16:02,29.5,90.5
2021 10 16,21:16:17,29.5,90.5
2021 10 16,21:16:33,29.6,90.5
2021 10 16,21:16:48,29.5,90.5
2021 10 16,21:17:04,29.5,90.5
2021 10 16,21:17:27,29.5,90.5
2021 10 16,21:17:42,29.5,90.5
2021 10 16,21:17:58,29.5,90.5
2021 10 16,21:18:13,29.5,90.6
2021 10 16,21:18:29,29.5,90.6
2021 10 16,21:18:45,29.5,90.6
2021 10 16,21:19:00,29.5,90.6
